"yearID","countyid","sourceTypeID","pop"
"2051","49043","11","2329.53"
"2052","49043","11","2340.77"
"2053","49043","11","2352.07"
"2054","49043","11","2363.42"
"2055","49043","11","2374.82"
"2056","49043","11","2386.28"
"2057","49043","11","2397.8"
"2058","49043","11","2409.37"
"2059","49043","11","2420.99"
"2060","49043","11","2432.68"
"2014","49043","21","18712"
"2015","49043","21","17956"
"2016","49043","21","17273"
"2017","49043","21","16581"
"2018","49043","21","16499"
"2019","49043","21","14895"
"2020","49043","21","14005"
"2021","49043","21","13711"
"2022","49043","21","13412"
"2023","49043","21","13266.9"
"2024","49043","21","13123.4"
"2025","49043","21","12981.4"
"2026","49043","21","12840.9"
"2027","49043","21","12702"
"2028","49043","21","12564.6"
"2029","49043","21","12428.6"
"2030","49043","21","12294.1"
"2031","49043","21","12161.1"
"2032","49043","21","12029.6"
"2033","49043","21","11899.4"
"2034","49043","21","11770.7"
"2035","49043","21","11643.3"
"2036","49043","21","11517.3"
"2037","49043","21","11392.7"
"2038","49043","21","11269.5"
"2039","49043","21","11147.5"
"2040","49043","21","11026.9"
"2041","49043","21","10907.6"
"2042","49043","21","10789.6"
"2043","49043","21","10672.9"
"2044","49043","21","10557.4"
"2045","49043","21","10443.2"
"2046","49043","21","10330.2"
"2047","49043","21","10218.4"
"2048","49043","21","10107.9"
"2049","49043","21","9998.49"
"2050","49043","21","9890.31"
"2051","49043","21","9783.31"
"2052","49043","21","9677.46"
"2053","49043","21","9572.75"
"2054","49043","21","9469.18"
"2055","49043","21","9366.73"
"2056","49043","21","9265.39"
"2057","49043","21","9165.14"
"2058","49043","21","9065.98"
"2059","49043","21","8967.89"
"2060","49043","21","8870.86"
"2014","49043","31","21219"
"2015","49043","31","22663"
"2016","49043","31","24091"
"2017","49043","31","25591"
"2018","49043","31","27755"
"2019","49043","31","30633"
"2020","49043","31","31564"
"2021","49043","31","33753"
"2022","49043","31","35334"
"2023","49043","31","35794.6"
"2024","49043","31","36261.1"
"2025","49043","31","36733.7"
"2026","49043","31","37212.5"
"2027","49043","31","37697.6"
"2028","49043","31","38188.9"
"2029","49043","31","38686.7"
"2030","49043","31","39191"
"2031","49043","31","39701.8"
"2032","49043","31","40219.3"
"2033","49043","31","40743.5"
"2034","49043","31","41274.6"
"2035","49043","31","41812.5"
"2036","49043","31","42357.5"
"2037","49043","31","42909.6"
"2038","49043","31","43468.9"
"2039","49043","31","44035.5"
"2040","49043","31","44609.5"
"2041","49043","31","45190.9"
"2042","49043","31","45780"
"2043","49043","31","46376.7"
"2044","49043","31","46981.2"
"2045","49043","31","47593.5"
"2046","49043","31","48213.9"
"2047","49043","31","48842.3"
"2048","49043","31","49478.9"
"2049","49043","31","50123.9"
"2050","49043","31","50777.2"
"2051","49043","31","51439"
"2052","49043","31","52109.5"
"2053","49043","31","52788.7"
"2054","49043","31","53476.8"
"2055","49043","31","54173.8"
"2056","49043","31","54879.9"
"2057","49043","31","55595.2"
"2058","49043","31","56319.9"
"2059","49043","31","57054"
"2060","49043","31","57797.6"
"2014","49043","32","2056"
"2015","49043","32","2266"
"2016","49043","32","2438"
"2017","49043","32","2596"
"2018","49043","32","2810"
"2019","49043","32","3011"
"2020","49043","32","3105"
"2021","49043","32","3311"
"2022","49043","32","3463"
"2023","49043","32","3508.14"
"2024","49043","32","3553.86"
"2025","49043","32","3600.19"
"2026","49043","32","3647.11"
"2027","49043","32","3694.65"
"2028","49043","32","3742.81"
"2029","49043","32","3791.59"
"2030","49043","32","3841.01"
"2031","49043","32","3891.08"
"2032","49043","32","3941.79"
"2033","49043","32","3993.17"
"2034","49043","32","4045.22"
"2035","49043","32","4097.95"
"2036","49043","32","4151.36"
"2037","49043","32","4205.47"
"2038","49043","32","4260.29"
"2039","49043","32","4315.82"
"2040","49043","32","4372.07"
"2041","49043","32","4429.06"
"2042","49043","32","4486.79"
"2043","49043","32","4545.27"
"2044","49043","32","4604.51"
"2045","49043","32","4664.53"
"2046","49043","32","4725.33"
"2047","49043","32","4786.92"
"2048","49043","32","4849.32"
"2049","49043","32","4912.52"
"2050","49043","32","4976.55"
"2051","49043","32","5041.42"
"2052","49043","32","5107.13"
"2053","49043","32","5173.7"
"2054","49043","32","5241.13"
"2055","49043","32","5309.45"
"2056","49043","32","5378.65"
"2057","49043","32","5448.76"
"2058","49043","32","5519.78"
"2059","49043","32","5591.73"
"2060","49043","32","5664.61"
"2014","49043","41","31"
"2015","49043","41","33"
"2016","49043","41","37"
"2017","49043","41","34"
"2018","49043","41","37"
"2019","49043","41","41"
"2020","49043","41","44"
"2021","49043","41","44"
"2022","49043","41","47"
"2023","49043","41","47.6519"
"2024","49043","41","48.3128"
"2025","49043","41","48.9829"
"2026","49043","41","49.6623"
"2027","49043","41","50.3511"
"2028","49043","41","51.0495"
"2029","49043","41","51.7575"
"2030","49043","41","52.4754"
"2031","49043","41","53.2032"
"2032","49043","41","53.9412"
"2033","49043","41","54.6893"
"2034","49043","41","55.4479"
"2035","49043","41","56.2169"
"2036","49043","41","56.9967"
"2037","49043","41","57.7872"
"2038","49043","41","58.5887"
"2039","49043","41","59.4013"
"2040","49043","41","60.2252"
"2041","49043","41","61.0605"
"2042","49043","41","61.9075"
"2043","49043","41","62.7661"
"2044","49043","41","63.6367"
"2045","49043","41","64.5193"
"2046","49043","41","65.4142"
"2047","49043","41","66.3215"
"2048","49043","41","67.2414"
"2049","49043","41","68.174"
"2050","49043","41","69.1196"
"2051","49043","41","70.0782"
"2052","49043","41","71.0502"
"2053","49043","41","72.0357"
"2054","49043","41","73.0348"
"2055","49043","41","74.0478"
"2056","49043","41","75.0749"
"2057","49043","41","76.1161"
"2058","49043","41","77.1719"
"2059","49043","41","78.2422"
"2060","49043","41","79.3275"
"2014","49043","42","4"
"2015","49043","42","7"
"2016","49043","42","7"
"2017","49043","42","7"
"2018","49043","42","7"
"2019","49043","42","8"
"2020","49043","42","8"
"2021","49043","42","8"
"2022","49043","42","9"
"2023","49043","42","9.12483"
"2024","49043","42","9.25139"
"2025","49043","42","9.37971"
"2026","49043","42","9.5098"
"2027","49043","42","9.6417"
"2028","49043","42","9.77543"
"2029","49043","42","9.91102"
"2030","49043","42","10.0485"
"2031","49043","42","10.1879"
"2032","49043","42","10.3292"
"2033","49043","42","10.4724"
"2034","49043","42","10.6177"
"2035","49043","42","10.7649"
"2036","49043","42","10.9143"
"2037","49043","42","11.0656"
"2038","49043","42","11.2191"
"2039","49043","42","11.3747"
"2040","49043","42","11.5325"
"2041","49043","42","11.6924"
"2042","49043","42","11.8546"
"2043","49043","42","12.019"
"2044","49043","42","12.1857"
"2045","49043","42","12.3548"
"2046","49043","42","12.5261"
"2047","49043","42","12.6999"
"2048","49043","42","12.876"
"2049","49043","42","13.0546"
"2050","49043","42","13.2357"
"2051","49043","42","13.4192"
"2052","49043","42","13.6054"
"2053","49043","42","13.7941"
"2054","49043","42","13.9854"
"2055","49043","42","14.1794"
"2056","49043","42","14.376"
"2057","49043","42","14.5754"
"2058","49043","42","14.7776"
"2059","49043","42","14.9826"
"2060","49043","42","15.1904"
"2014","49043","43","51"
"2015","49043","43","51"
"2016","49043","43","53"
"2017","49043","43","52"
"2018","49043","43","56"
"2019","49043","43","66"
"2020","49043","43","68"
"2021","49043","43","70"
"2022","49043","43","75"
"2023","49043","43","76.0403"
"2024","49043","43","77.095"
"2025","49043","43","78.1643"
"2026","49043","43","79.2484"
"2027","49043","43","80.3476"
"2028","49043","43","81.4621"
"2029","49043","43","82.5919"
"2030","49043","43","83.7375"
"2031","49043","43","84.899"
"2032","49043","43","86.0765"
"2033","49043","43","87.2704"
"2034","49043","43","88.4809"
"2035","49043","43","89.7081"
"2036","49043","43","90.9524"
"2037","49043","43","92.2139"
"2038","49043","43","93.493"
"2039","49043","43","94.7897"
"2040","49043","43","96.1045"
"2041","49043","43","97.4375"
"2042","49043","43","98.7889"
"2043","49043","43","100.159"
"2044","49043","43","101.548"
"2045","49043","43","102.957"
"2046","49043","43","104.385"
"2047","49043","43","105.833"
"2048","49043","43","107.301"
"2049","49043","43","108.789"
"2050","49043","43","110.298"
"2051","49043","43","111.828"
"2052","49043","43","113.379"
"2053","49043","43","114.951"
"2054","49043","43","116.546"
"2055","49043","43","118.162"
"2056","49043","43","119.801"
"2057","49043","43","121.463"
"2058","49043","43","123.148"
"2059","49043","43","124.856"
"2060","49043","43","126.587"
"2014","49043","51","9"
"2015","49043","51","8"
"2016","49043","51","9"
"2017","49043","51","8"
"2018","49043","51","9"
"2019","49043","51","9"
"2020","49043","51","8"
"2021","49043","51","9"
"2022","49043","51","10"
"2023","49043","51","10.1856"
"2024","49043","51","10.3745"
"2025","49043","51","10.567"
"2026","49043","51","10.7631"
"2027","49043","51","10.9628"
"2028","49043","51","11.1662"
"2029","49043","51","11.3734"
"2030","49043","51","11.5845"
"2031","49043","51","11.7994"
"2032","49043","51","12.0184"
"2033","49043","51","12.2414"
"2034","49043","51","12.4685"
"2035","49043","51","12.6998"
"2036","49043","51","12.9355"
"2037","49043","51","13.1755"
"2038","49043","51","13.42"
"2039","49043","51","13.669"
"2040","49043","51","13.9226"
"2041","49043","51","14.181"
"2042","49043","51","14.4441"
"2043","49043","51","14.7121"
"2044","49043","51","14.9851"
"2045","49043","51","15.2631"
"2046","49043","51","15.5463"
"2047","49043","51","15.8348"
"2048","49043","51","16.1286"
"2049","49043","51","16.4279"
"2050","49043","51","16.7327"
"2051","49043","51","17.0432"
"2052","49043","51","17.3594"
"2053","49043","51","17.6815"
"2054","49043","51","18.0096"
"2055","49043","51","18.3438"
"2056","49043","51","18.6841"
"2057","49043","51","19.0308"
"2058","49043","51","19.3839"
"2059","49043","51","19.7436"
"2060","49043","51","20.11"
"2014","49043","52","1417"
"2015","49043","52","1555"
"2016","49043","52","1685"
"2017","49043","52","1839"
"2018","49043","52","2167"
"2019","49043","52","2289"
"2020","49043","52","2279"
"2021","49043","52","2527"
"2022","49043","52","2658"
"2023","49043","52","2707.32"
"2024","49043","52","2757.55"
"2025","49043","52","2808.72"
"2026","49043","52","2860.84"
"2027","49043","52","2913.92"
"2028","49043","52","2967.99"
"2029","49043","52","3023.06"
"2030","49043","52","3079.15"
"2031","49043","52","3136.29"
"2032","49043","52","3194.48"
"2033","49043","52","3253.75"
"2034","49043","52","3314.13"
"2035","49043","52","3375.62"
"2036","49043","52","3438.26"
"2037","49043","52","3502.05"
"2038","49043","52","3567.04"
"2039","49043","52","3633.22"
"2040","49043","52","3700.64"
"2041","49043","52","3769.3"
"2042","49043","52","3839.24"
"2043","49043","52","3910.48"
"2044","49043","52","3983.04"
"2045","49043","52","4056.95"
"2046","49043","52","4132.22"
"2047","49043","52","4208.9"
"2048","49043","52","4286.99"
"2049","49043","52","4366.54"
"2050","49043","52","4447.56"
"2051","49043","52","4530.09"
"2052","49043","52","4614.14"
"2053","49043","52","4699.76"
"2054","49043","52","4786.96"
"2055","49043","52","4875.78"
"2056","49043","52","4966.26"
"2057","49043","52","5058.4"
"2058","49043","52","5152.26"
"2059","49043","52","5247.86"
"2060","49043","52","5345.24"
"2014","49043","53","64"
"2015","49043","53","100"
"2016","49043","53","142"
"2017","49043","53","178"
"2018","49043","53","239"
"2019","49043","53","393"
"2020","49043","53","429"
"2021","49043","53","530"
"2022","49043","53","537"
"2023","49043","53","546.964"
"2024","49043","53","557.113"
"2025","49043","53","567.45"
"2026","49043","53","577.979"
"2027","49043","53","588.704"
"2028","49043","53","599.627"
"2029","49043","53","610.753"
"2030","49043","53","622.086"
"2031","49043","53","633.629"
"2032","49043","53","645.386"
"2033","49043","53","657.361"
"2034","49043","53","669.558"
"2035","49043","53","681.982"
"2036","49043","53","694.636"
"2037","49043","53","707.525"
"2038","49043","53","720.653"
"2039","49043","53","734.025"
"2040","49043","53","747.645"
"2041","49043","53","761.517"
"2042","49043","53","775.647"
"2043","49043","53","790.039"
"2044","49043","53","804.699"
"2045","49043","53","819.63"
"2046","49043","53","834.838"
"2047","49043","53","850.328"
"2048","49043","53","866.106"
"2049","49043","53","882.177"
"2050","49043","53","898.546"
"2051","49043","53","915.218"
"2052","49043","53","932.2"
"2053","49043","53","949.497"
"2054","49043","53","967.115"
"2055","49043","53","985.06"
"2056","49043","53","1003.34"
"2057","49043","53","1021.95"
"2058","49043","53","1040.92"
"2059","49043","53","1060.23"
"2060","49043","53","1079.9"
"2014","49043","54","184"
"2015","49043","54","206"
"2016","49043","54","228"
"2017","49043","54","275"
"2018","49043","54","315"
"2019","49043","54","384"
"2020","49043","54","434"
"2021","49043","54","473"
"2022","49043","54","522"
"2023","49043","54","531.686"
"2024","49043","54","541.551"
"2025","49043","54","551.6"
"2026","49043","54","561.835"
"2027","49043","54","572.26"
"2028","49043","54","582.878"
"2029","49043","54","593.693"
"2030","49043","54","604.709"
"2031","49043","54","615.93"
"2032","49043","54","627.359"
"2033","49043","54","638.999"
"2034","49043","54","650.856"
"2035","49043","54","662.933"
"2036","49043","54","675.233"
"2037","49043","54","687.762"
"2038","49043","54","700.524"
"2039","49043","54","713.522"
"2040","49043","54","726.762"
"2041","49043","54","740.247"
"2042","49043","54","753.982"
"2043","49043","54","767.972"
"2044","49043","54","782.222"
"2045","49043","54","796.737"
"2046","49043","54","811.52"
"2047","49043","54","826.578"
"2048","49043","54","841.915"
"2049","49043","54","857.537"
"2050","49043","54","873.449"
"2051","49043","54","889.656"
"2052","49043","54","906.163"
"2053","49043","54","922.977"
"2054","49043","54","940.103"
"2055","49043","54","957.547"
"2056","49043","54","975.314"
"2057","49043","54","993.411"
"2058","49043","54","1011.84"
"2059","49043","54","1030.62"
"2060","49043","54","1049.74"
"2014","49043","61","216"
"2015","49043","61","227"
"2016","49043","61","244"
"2017","49043","61","235"
"2018","49043","61","254"
"2019","49043","61","286"
"2020","49043","61","306"
"2021","49043","61","318"
"2022","49043","61","335"
"2023","49043","61","336.534"
"2024","49043","61","338.076"
"2025","49043","61","339.624"
"2026","49043","61","341.18"
"2027","49043","61","342.743"
"2028","49043","61","344.313"
"2029","49043","61","345.89"
"2030","49043","61","347.474"
"2031","49043","61","349.066"
"2032","49043","61","350.665"
"2033","49043","61","352.271"
"2034","49043","61","353.885"
"2035","49043","61","355.505"
"2036","49043","61","357.134"
"2037","49043","61","358.77"
"2038","49043","61","360.413"
"2039","49043","61","362.064"
"2040","49043","61","363.722"
"2041","49043","61","365.388"
"2042","49043","61","367.062"
"2043","49043","61","368.743"
"2044","49043","61","370.432"
"2045","49043","61","372.129"
"2046","49043","61","373.834"
"2047","49043","61","375.546"
"2048","49043","61","377.266"
"2049","49043","61","378.994"
"2050","49043","61","380.73"
"2051","49043","61","382.474"
"2052","49043","61","384.226"
"2053","49043","61","385.986"
"2054","49043","61","387.754"
"2055","49043","61","389.53"
"2056","49043","61","391.314"
"2057","49043","61","393.107"
"2058","49043","61","394.907"
"2059","49043","61","396.716"
"2060","49043","61","398.533"
"2014","49043","62","214"
"2015","49043","62","225"
"2016","49043","62","240"
"2017","49043","62","228"
"2018","49043","62","244"
"2019","49043","62","271"
"2020","49043","62","290"
"2021","49043","62","298"
"2022","49043","62","313"
"2023","49043","62","314.434"
"2024","49043","62","315.874"
"2025","49043","62","317.321"
"2026","49043","62","318.774"
"2027","49043","62","320.234"
"2028","49043","62","321.701"
"2029","49043","62","323.175"
"2030","49043","62","324.655"
"2031","49043","62","326.142"
"2032","49043","62","327.636"
"2033","49043","62","329.137"
"2034","49043","62","330.644"
"2035","49043","62","332.159"
"2036","49043","62","333.68"
"2037","49043","62","335.208"
"2038","49043","62","336.744"
"2039","49043","62","338.286"
"2040","49043","62","339.836"
"2041","49043","62","341.392"
"2042","49043","62","342.956"
"2043","49043","62","344.527"
"2044","49043","62","346.105"
"2045","49043","62","347.69"
"2046","49043","62","349.283"
"2047","49043","62","350.883"
"2048","49043","62","352.49"
"2049","49043","62","354.105"
"2050","49043","62","355.727"
"2051","49043","62","357.356"
"2052","49043","62","358.993"
"2053","49043","62","360.637"
"2054","49043","62","362.289"
"2055","49043","62","363.948"
"2056","49043","62","365.615"
"2057","49043","62","367.29"
"2058","49043","62","368.973"
"2059","49043","62","370.663"
"2060","49043","62","372.36"
"2014","49045","11","1719"
"2015","49045","11","1717"
"2016","49045","11","1745"
"2017","49045","11","1749"
"2018","49045","11","2072"
"2019","49045","11","2087"
"2020","49045","11","2238"
"2021","49045","11","2428"
"2022","49045","11","2560"
"2023","49045","11","2572.35"
"2024","49045","11","2584.77"
"2025","49045","11","2597.24"
"2026","49045","11","2609.77"
"2027","49045","11","2622.37"
"2028","49045","11","2635.02"
"2029","49045","11","2647.74"
"2030","49045","11","2660.51"
"2031","49045","11","2673.35"
"2032","49045","11","2686.25"
"2033","49045","11","2699.22"
"2034","49045","11","2712.24"
"2035","49045","11","2725.33"
"2036","49045","11","2738.48"
"2037","49045","11","2751.7"
"2038","49045","11","2764.97"
"2039","49045","11","2778.32"
"2040","49045","11","2791.72"
"2041","49045","11","2805.2"
"2042","49045","11","2818.73"
"2043","49045","11","2832.33"
"2044","49045","11","2846"
"2045","49045","11","2859.74"
"2046","49045","11","2873.54"
"2047","49045","11","2887.4"
"2048","49045","11","2901.34"
"2049","49045","11","2915.34"
"2050","49045","11","2929.41"
"2051","49045","11","2943.54"
"2052","49045","11","2957.75"
"2053","49045","11","2972.02"
"2054","49045","11","2986.36"
"2055","49045","11","3000.77"
"2056","49045","11","3015.25"
"2057","49045","11","3029.8"
"2058","49045","11","3044.42"
"2059","49045","11","3059.11"
"2060","49045","11","3073.88"
"2014","49045","21","21374"
"2015","49045","21","20911"
"2016","49045","21","20704"
"2017","49045","21","20470"
"2018","49045","21","21114"
"2019","49045","21","19402"
"2020","49045","21","19196"
"2021","49045","21","19009"
"2022","49045","21","19007"
"2023","49045","21","18801.4"
"2024","49045","21","18597.9"
"2025","49045","21","18396.7"
"2026","49045","21","18197.7"
"2027","49045","21","18000.8"
"2028","49045","21","17806"
"2029","49045","21","17613.4"
"2030","49045","21","17422.8"
"2031","49045","21","17234.3"
"2032","49045","21","17047.9"
"2033","49045","21","16863.4"
"2034","49045","21","16681"
"2035","49045","21","16500.5"
"2036","49045","21","16322"
"2037","49045","21","16145.4"
"2038","49045","21","15970.7"
"2039","49045","21","15797.9"
"2040","49045","21","15627"
"2041","49045","21","15457.9"
"2042","49045","21","15290.7"
"2043","49045","21","15125.2"
"2044","49045","21","14961.6"
"2045","49045","21","14799.7"
"2046","49045","21","14639.6"
"2047","49045","21","14481.2"
"2048","49045","21","14324.5"
"2049","49045","21","14169.5"
"2050","49045","21","14016.2"
"2051","49045","21","13864.6"
"2052","49045","21","13714.6"
"2053","49045","21","13566.2"
"2054","49045","21","13419.4"
"2055","49045","21","13274.2"
"2056","49045","21","13130.6"
"2057","49045","21","12988.6"
"2058","49045","21","12848"
"2059","49045","21","12709"
"2060","49045","21","12571.5"
"2014","49045","31","24255"
"2015","49045","31","26063"
"2016","49045","31","28243"
"2017","49045","31","30722"
"2018","49045","31","34362"
"2019","49045","31","38685"
"2020","49045","31","41487"
"2021","49045","31","44078"
"2022","49045","31","46422"
"2023","49045","31","47027.1"
"2024","49045","31","47640"
"2025","49045","31","48261"
"2026","49045","31","48890.1"
"2027","49045","31","49527.3"
"2028","49045","31","50172.9"
"2029","49045","31","50826.8"
"2030","49045","31","51489.3"
"2031","49045","31","52160.4"
"2032","49045","31","52840.3"
"2033","49045","31","53529.1"
"2034","49045","31","54226.8"
"2035","49045","31","54933.6"
"2036","49045","31","55649.6"
"2037","49045","31","56375"
"2038","49045","31","57109.8"
"2039","49045","31","57854.2"
"2040","49045","31","58608.3"
"2041","49045","31","59372.2"
"2042","49045","31","60146"
"2043","49045","31","60930"
"2044","49045","31","61724.2"
"2045","49045","31","62528.7"
"2046","49045","31","63343.7"
"2047","49045","31","64169.4"
"2048","49045","31","65005.8"
"2049","49045","31","65853.1"
"2050","49045","31","66711.5"
"2051","49045","31","67581"
"2052","49045","31","68461.9"
"2053","49045","31","69354.2"
"2054","49045","31","70258.2"
"2055","49045","31","71174"
"2056","49045","31","72101.7"
"2057","49045","31","73041.5"
"2058","49045","31","73993.5"
"2059","49045","31","74958"
"2060","49045","31","75935"
"2014","49045","32","2264"
"2015","49045","32","2515"
"2016","49045","32","2771"
"2017","49045","32","3032"
"2018","49045","32","3395"
"2019","49045","32","3736"
"2020","49045","32","4018"
"2021","49045","32","4280"
"2022","49045","32","4522"
"2023","49045","32","4580.94"
"2024","49045","32","4640.65"
"2025","49045","32","4701.14"
"2026","49045","32","4762.42"
"2027","49045","32","4824.49"
"2028","49045","32","4887.37"
"2029","49045","32","4951.08"
"2030","49045","32","5015.61"
"2031","49045","32","5080.99"
"2032","49045","32","5147.21"
"2033","49045","32","5214.3"
"2034","49045","32","5282.27"
"2035","49045","32","5351.12"
"2036","49045","32","5420.87"
"2037","49045","32","5491.53"
"2038","49045","32","5563.1"
"2039","49045","32","5635.62"
"2040","49045","32","5709.07"
"2041","49045","32","5783.49"
"2042","49045","32","5858.87"
"2043","49045","32","5935.24"
"2044","49045","32","6012.6"
"2045","49045","32","6090.97"
"2046","49045","32","6170.36"
"2047","49045","32","6250.79"
"2048","49045","32","6332.26"
"2049","49045","32","6414.8"
"2050","49045","32","6498.41"
"2051","49045","32","6583.11"
"2052","49045","32","6668.92"
"2053","49045","32","6755.85"
"2054","49045","32","6843.9"
"2055","49045","32","6933.11"
"2056","49045","32","7023.48"
"2057","49045","32","7115.02"
"2058","49045","32","7207.76"
"2059","49045","32","7301.71"
"2060","49045","32","7396.89"
"2014","49045","41","27"
"2015","49045","41","28"
"2016","49045","41","30"
"2017","49045","41","31"
"2018","49045","41","35"
"2019","49045","41","43"
"2020","49045","41","47"
"2021","49045","41","49"
"2022","49045","41","52"
"2023","49045","41","52.7212"
"2024","49045","41","53.4525"
"2025","49045","41","54.1939"
"2026","49045","41","54.9456"
"2027","49045","41","55.7077"
"2028","49045","41","56.4803"
"2029","49045","41","57.2637"
"2030","49045","41","58.058"
"2031","49045","41","58.8632"
"2032","49045","41","59.6797"
"2033","49045","41","60.5075"
"2034","49045","41","61.3467"
"2035","49045","41","62.1976"
"2036","49045","41","63.0603"
"2037","49045","41","63.9349"
"2038","49045","41","64.8217"
"2039","49045","41","65.7208"
"2040","49045","41","66.6323"
"2041","49045","41","67.5565"
"2042","49045","41","68.4936"
"2043","49045","41","69.4436"
"2044","49045","41","70.4068"
"2045","49045","41","71.3833"
"2046","49045","41","72.3734"
"2047","49045","41","73.3772"
"2048","49045","41","74.395"
"2049","49045","41","75.4268"
"2050","49045","41","76.473"
"2051","49045","41","77.5337"
"2052","49045","41","78.6091"
"2053","49045","41","79.6994"
"2054","49045","41","80.8049"
"2055","49045","41","81.9256"
"2056","49045","41","83.062"
"2057","49045","41","84.214"
"2058","49045","41","85.3821"
"2059","49045","41","86.5663"
"2060","49045","41","87.767"
"2014","49045","42","5"
"2015","49045","42","7"
"2016","49045","42","7"
"2017","49045","42","7"
"2018","49045","42","8"
"2019","49045","42","9"
"2020","49045","42","11"
"2021","49045","42","12"
"2022","49045","42","12"
"2023","49045","42","12.1664"
"2024","49045","42","12.3352"
"2025","49045","42","12.5063"
"2026","49045","42","12.6797"
"2027","49045","42","12.8556"
"2028","49045","42","13.0339"
"2029","49045","42","13.2147"
"2030","49045","42","13.398"
"2031","49045","42","13.5838"
"2032","49045","42","13.7722"
"2033","49045","42","13.9632"
"2034","49045","42","14.1569"
"2035","49045","42","14.3533"
"2036","49045","42","14.5523"
"2037","49045","42","14.7542"
"2038","49045","42","14.9588"
"2039","49045","42","15.1663"
"2040","49045","42","15.3767"
"2041","49045","42","15.5899"
"2042","49045","42","15.8062"
"2043","49045","42","16.0254"
"2044","49045","42","16.2477"
"2045","49045","42","16.473"
"2046","49045","42","16.7015"
"2047","49045","42","16.9331"
"2048","49045","42","17.168"
"2049","49045","42","17.4061"
"2050","49045","42","17.6475"
"2051","49045","42","17.8923"
"2052","49045","42","18.1405"
"2053","49045","42","18.3921"
"2054","49045","42","18.6472"
"2055","49045","42","18.9058"
"2056","49045","42","19.168"
"2057","49045","42","19.4339"
"2058","49045","42","19.7034"
"2059","49045","42","19.9767"
"2060","49045","42","20.2538"
"2014","49045","43","48"
"2015","49045","43","47"
"2016","49045","43","49"
"2017","49045","43","48"
"2018","49045","43","54"
"2019","49045","43","62"
"2020","49045","43","71"
"2021","49045","43","68"
"2022","49045","43","73"
"2023","49045","43","74.0125"
"2024","49045","43","75.0391"
"2025","49045","43","76.0799"
"2026","49045","43","77.1351"
"2027","49045","43","78.205"
"2028","49045","43","79.2897"
"2029","49045","43","80.3895"
"2030","49045","43","81.5045"
"2031","49045","43","82.6349"
"2032","49045","43","83.7811"
"2033","49045","43","84.9431"
"2034","49045","43","86.1213"
"2035","49045","43","87.3158"
"2036","49045","43","88.5269"
"2037","49045","43","89.7548"
"2038","49045","43","90.9997"
"2039","49045","43","92.2619"
"2040","49045","43","93.5415"
"2041","49045","43","94.839"
"2042","49045","43","96.1544"
"2043","49045","43","97.4881"
"2044","49045","43","98.8402"
"2045","49045","43","100.211"
"2046","49045","43","101.601"
"2047","49045","43","103.01"
"2048","49045","43","104.439"
"2049","49045","43","105.888"
"2050","49045","43","107.356"
"2051","49045","43","108.845"
"2052","49045","43","110.355"
"2053","49045","43","111.886"
"2054","49045","43","113.438"
"2055","49045","43","115.011"
"2056","49045","43","116.606"
"2057","49045","43","118.224"
"2058","49045","43","119.863"
"2059","49045","43","121.526"
"2060","49045","43","123.211"
"2014","49045","51","7"
"2015","49045","51","7"
"2016","49045","51","7"
"2017","49045","51","7"
"2018","49045","51","8"
"2019","49045","51","9"
"2020","49045","51","8"
"2021","49045","51","9"
"2022","49045","51","10"
"2023","49045","51","10.1855"
"2024","49045","51","10.3745"
"2025","49045","51","10.567"
"2026","49045","51","10.7631"
"2027","49045","51","10.9628"
"2028","49045","51","11.1662"
"2029","49045","51","11.3734"
"2030","49045","51","11.5845"
"2031","49045","51","11.7994"
"2032","49045","51","12.0184"
"2033","49045","51","12.2414"
"2034","49045","51","12.4685"
"2035","49045","51","12.6998"
"2036","49045","51","12.9355"
"2037","49045","51","13.1755"
"2038","49045","51","13.42"
"2039","49045","51","13.669"
"2040","49045","51","13.9226"
"2041","49045","51","14.181"
"2042","49045","51","14.4441"
"2043","49045","51","14.7121"
"2044","49045","51","14.9851"
"2045","49045","51","15.2631"
"2046","49045","51","15.5463"
"2047","49045","51","15.8348"
"2048","49045","51","16.1286"
"2049","49045","51","16.4279"
"2050","49045","51","16.7327"
"2051","49045","51","17.0432"
"2052","49045","51","17.3594"
"2053","49045","51","17.6815"
"2054","49045","51","18.0096"
"2055","49045","51","18.3438"
"2056","49045","51","18.6841"
"2057","49045","51","19.0308"
"2058","49045","51","19.3839"
"2059","49045","51","19.7436"
"2060","49045","51","20.1099"
"2014","49045","52","1538"
"2015","49045","52","1689"
"2016","49045","52","1859"
"2017","49045","52","2086"
"2018","49045","52","2548"
"2019","49045","52","2736"
"2020","49045","52","2852"
"2021","49045","52","3159"
"2022","49045","52","3343"
"2023","49045","52","3405.03"
"2024","49045","52","3468.21"
"2025","49045","52","3532.56"
"2026","49045","52","3598.11"
"2027","49045","52","3664.87"
"2028","49045","52","3732.88"
"2029","49045","52","3802.14"
"2030","49045","52","3872.69"
"2031","49045","52","3944.55"
"2032","49045","52","4017.74"
"2033","49045","52","4092.29"
"2034","49045","52","4168.22"
"2035","49045","52","4245.56"
"2036","49045","52","4324.34"
"2037","49045","52","4404.58"
"2038","49045","52","4486.31"
"2039","49045","52","4569.55"
"2040","49045","52","4654.34"
"2041","49045","52","4740.7"
"2042","49045","52","4828.66"
"2043","49045","52","4918.26"
