"countyID","sourceTypeID","yearID","ageID","ageFraction"
"49003","11","2041","3","0.0517498"
"49003","11","2041","4","0.0496721"
"49003","11","2041","5","0.0480042"
"49003","11","2041","6","0.0458327"
"49003","11","2041","7","0.0439113"
"49003","11","2041","8","0.0417535"
"49003","11","2041","9","0.0402616"
"49003","11","2041","10","0.0385892"
"49003","11","2041","11","0.0370185"
"49003","11","2041","12","0.0354831"
"49003","11","2041","13","0.0335629"
"49003","11","2041","14","0.0322583"
"49003","11","2041","15","0.0306175"
"49003","11","2041","16","0.0287356"
"49003","11","2041","17","0.0267408"
"49003","11","2041","18","0.0244502"
"49003","11","2041","19","0.0268166"
"49003","11","2041","20","0.013421"
"49003","11","2041","21","0.0106272"
"49003","11","2041","22","0.0110067"
"49003","11","2041","23","0.00910899"
"49003","11","2041","24","0.0121453"
"49003","11","2041","25","0.0136635"
"49003","11","2041","26","0.0159407"
"49003","11","2041","27","0.0151816"
"49003","11","2041","28","0.0121453"
"49003","11","2041","29","0.0106272"
"49003","11","2041","30","0.075"
"49003","11","2042","0","0.0554886"
"49003","11","2042","1","0.0556325"
"49003","11","2042","2","0.054682"
"49003","11","2042","3","0.051393"
"49003","11","2042","4","0.0489232"
"49003","11","2042","5","0.046959"
"49003","11","2042","6","0.0453822"
"49003","11","2042","7","0.0433293"
"49003","11","2042","8","0.0415128"
"49003","11","2042","9","0.0394729"
"49003","11","2042","10","0.0380625"
"49003","11","2042","11","0.0364815"
"49003","11","2042","12","0.0349965"
"49003","11","2042","13","0.033545"
"49003","11","2042","14","0.0317297"
"49003","11","2042","15","0.0304963"
"49003","11","2042","16","0.0289451"
"49003","11","2042","17","0.0271661"
"49003","11","2042","18","0.0252802"
"49003","11","2042","19","0.0231147"
"49003","11","2042","20","0.0253519"
"49003","11","2042","21","0.0126879"
"49003","11","2042","22","0.0100467"
"49003","11","2042","23","0.0104055"
"49003","11","2042","24","0.00861145"
"49003","11","2042","25","0.0114819"
"49003","11","2042","26","0.0129172"
"49003","11","2042","27","0.01507"
"49003","11","2042","28","0.0143524"
"49003","11","2042","29","0.0114819"
"49003","11","2042","30","0.075"
"49003","11","2043","0","0.0553105"
"49003","11","2043","1","0.0555755"
"49003","11","2043","2","0.0546473"
"49003","11","2043","3","0.0517564"
"49003","11","2043","4","0.0486433"
"49003","11","2043","5","0.0463056"
"49003","11","2043","6","0.0444466"
"49003","11","2043","7","0.0429541"
"49003","11","2043","8","0.0410111"
"49003","11","2043","9","0.0392918"
"49003","11","2043","10","0.037361"
"49003","11","2043","11","0.036026"
"49003","11","2043","12","0.0345296"
"49003","11","2043","13","0.0331241"
"49003","11","2043","14","0.0317503"
"49003","11","2043","15","0.0300321"
"49003","11","2043","16","0.0288647"
"49003","11","2043","17","0.0273965"
"49003","11","2043","18","0.0257126"
"49003","11","2043","19","0.0239276"
"49003","11","2043","20","0.021878"
"49003","11","2043","21","0.0239955"
"49003","11","2043","22","0.0120091"
"49003","11","2043","23","0.00950917"
"49003","11","2043","24","0.00984878"
"49003","11","2043","25","0.00815072"
"49003","11","2043","26","0.0108676"
"49003","11","2043","27","0.0122261"
"49003","11","2043","28","0.0142638"
"49003","11","2043","29","0.0135845"
"49003","11","2043","30","0.075"
"49003","11","2044","0","0.0551656"
"49003","11","2044","1","0.0555183"
"49003","11","2044","2","0.0547167"
"49003","11","2044","3","0.0518533"
"49003","11","2044","4","0.0491101"
