"yearid","countyid","sourcetypeid","County_FIPS","M4_Veh","M4_VMT","M4_VMT_Total","M4_Pop_Factor","M4_pop_factor_grow","DMV_veh_22","HPMS_VMT_s_22","Adj_pop_factor"
"2053","49043","52",\N,"5722","158262","3032480","1886.9","0.003603","0","0","1368.63"
"2053","49043","53",\N,"244","10223","3032480","80.4621","0.001712","0","0","58.3616"
"2053","49043","54",\N,"800","9793","3032480","263.81","0.00319","0","0","191.35"
"2053","49043","61",\N,"887","80379","3032480","292.499","-0.011718","0","0","212.159"
"2053","49043","62",\N,"829","172473","3032480","273.373","-0.011796","0","0","198.286"
"2053","49045","11",\N,"3331","6690","3082420","1080.64","-0.004675","0","0","733.625"
"2053","49045","21",\N,"18413","528874","3082420","5973.55","-0.012206","0","0","4452.81"
"2053","49045","31",\N,"67421","1934760","3082420","21872.7","-0.001752","0","0","16971.3"
"2053","49045","32",\N,"5919","170393","3082420","1920.24","-0.001712","0","0","1489.91"
"2053","49045","41",\N,"187","10316","3082420","60.6665","-0.005332","0","0","49.1379"
"2053","49045","42",\N,"55","2920","3082420","17.8431","0.007671","0","0","1.7899"
"2053","49045","43",\N,"270","5101","3082420","87.5934","0.000466","0","0","41.5611"
"2053","49045","51",\N,"38","1669","3082420","12.328","-0.010651","0","0","9.9852"
"2053","49045","52",\N,"5721","157947","3082420","1856.01","0.003558","0","0","1503.31"
"2053","49045","53",\N,"247","10319","3082420","80.1317","0.005635","0","0","64.9041"
"2053","49045","54",\N,"812","9927","3082420","263.429","0.002936","0","0","213.369"
"2053","49045","61",\N,"864","78047","3082420","280.299","-0.011794","0","0","227.033"
"2053","49045","62",\N,"798","165464","3082420","258.887","-0.011889","0","0","209.69"
"2053","49047","11",\N,"1904","3795","1570800","1212.12","-0.004695","0","0","694.935"
"2053","49047","21",\N,"9221","263167","1570800","5870.25","-0.012574","0","0","3998.07"
"2053","49047","31",\N,"36537","1041790","1570800","23260.1","-0.002064","0","0","16489.5"
"2053","49047","32",\N,"3027","86567","1570800","1927.04","-0.002066","0","0","1365.86"
"2053","49047","41",\N,"86","4717","1570800","54.7491","0.000668","0","0","45.5867"
"2053","49047","42",\N,"25","1333","1570800","15.9154","-0.010968","0","0","13.2519"
"2053","49047","43",\N,"135","2538","1570800","85.9433","-0.003587","0","0","71.5605"
"2053","49047","51",\N,"19","814","1570800","12.0957","0.043979","0","0","10.0715"
"2053","49047","52",\N,"2853","78420","1570800","1816.27","0.003453","0","0","1512.31"
"2053","49047","53",\N,"127","5263","1570800","80.8504","0.004857","0","0","67.3198"
"2053","49047","54",\N,"395","4806","1570800","251.464","0.004287","0","0","209.381"
"2053","49047","61",\N,"409","36848","1570800","260.376","-0.01338","0","0","216.802"
"2053","49047","62",\N,"196","40748","1570800","124.777","-0.015988","0","0","103.895"
"2053","49049","11","4","17493","36169","16077900","1088.02","-0.004522","0","0","791.484"
"2053","49049","21","4","111655","3298790","16077900","6944.63","-0.01216","0","0","5883.25"
"2053","49049","31","4","343642","10170700","16077900","21373.6","-0.001716","0","0","18847.5"
"2053","49049","32","4","35105","1040260","16077900","2183.43","-0.001711","0","0","1925.42"
"2053","49049","41","4","839","47778","16077900","52.1834","-0.001087","0","0","42.0318"
