"sourceTypeID","yearID","ageID","ageFraction"
"61","2000","5","0.0603723797227688"
"61","2000","6","0.0451054307573411"
"61","2000","7","0.0398479393011392"
"61","2000","8","0.0338264606311628"
"61","2000","9","0.0391092348240381"
"61","2000","10","0.0399325264788548"
"61","2000","11","0.0378817077636149"
"61","2000","12","0.0353703475942866"
"61","2000","13","0.0354672026981991"
"61","2000","14","0.0319013090555102"
"61","2000","15","0.0316774098464085"
"61","2000","16","0.0304877114490215"
"61","2000","17","0.0280762282921198"
"61","2000","18","0.0264500429542499"
"61","2000","19","0.023841680662277"
"61","2000","20","0.0224552589868125"
"61","2000","21","0.0225802703658647"
"61","2000","22","0.0212509600068012"
"61","2000","23","0.0200309316188367"
"61","2000","24","0.0188788741783527"
"61","2000","25","0.0171525338026373"
"61","2000","26","0.0155801940471869"
"61","2000","27","0.0142300737671937"
"61","2000","28","0.0127073007804536"
"61","2000","29","0.0117478103579239"
"61","2000","30","0.0776976862356988"
"61","2001","0","0.0298619981152555"
"61","2001","1","0.0452390426739696"
"61","2001","2","0.042278396112734"
"61","2001","3","0.039914146771149"
"61","2001","4","0.0389513551018373"
"61","2001","5","0.0427381222496268"
"61","2001","6","0.0602929698804193"
"61","2001","7","0.045046100105241"
"61","2001","8","0.0394670444450121"
"61","2001","9","0.0335031229143111"
"61","2001","10","0.0387354047185779"
"61","2001","11","0.0392216483208625"
"61","2001","12","0.0372073355721021"
"61","2001","13","0.034449111292914"
"61","2001","14","0.0345434512404481"
"61","2001","15","0.0310704228166814"
"61","2001","16","0.0305912398463212"
"61","2001","17","0.0294423306931043"
"61","2001","18","0.0268820816732858"
"61","2001","19","0.025325070182517"
"61","2001","20","0.0226310937543217"
"61","2001","21","0.0213150895208872"
"61","2001","22","0.021433777506499"
"61","2001","23","0.0199967616448659"
"61","2001","24","0.0188487428961777"
"61","2001","25","0.017764677710802"
"61","2001","26","0.0159988062849615"
"61","2001","27","0.0145322320153909"
"61","2001","28","0.0132729273461015"
"61","2001","29","0.0117478103579239"
"61","2001","30","0.0776976862356988"
"61","2002","0","0.0205351268821596"
"61","2002","1","0.031604948194048"
"61","2002","2","0.0478795020527682"
"61","2002","3","0.0447460519457931"
"61","2002","4","0.0422438088718297"
"61","2002","5","0.0406112582406082"
"61","2002","6","0.0438861841453631"
"61","2002","7","0.0619126029220309"
"61","2002","8","0.0455465883553852"
"61","2002","9","0.0399055477042774"
"61","2002","10","0.0338753630980671"
"61","2002","11","0.0385556171081942"
"61","2002","12","0.0390396007055063"
"61","2002","13","0.0364485400330146"
"61","2002","14","0.0337465655029514"
"61","2002","15","0.0338389877173606"
"61","2002","16","0.0299473463913463"
"61","2002","17","0.0294855023308685"
"61","2002","18","0.0279143396355275"
"61","2002","19","0.0254869503540399"
"61","2002","20","0.0236118308212727"
"61","2002","21","0.0211000832298594"
"61","2002","22","0.0198731328622027"
"61","2002","23","0.0196462228025642"
"61","2002","24","0.0183290092433687"
"61","2002","25","0.0172767439681995"
"61","2002","26","0.0160032730214634"
"61","2002","27","0.014412462459948"
"61","2002","28","0.0130913128063589"
"61","2002","29","0.0117478103579239"
"61","2002","30","0.0776976862356988"
"61","2003","0","0.025325506583763"
"61","2003","1","0.021415048421206"
"61","2003","2","0.0329592069145309"
"61","2003","3","0.0499311185524767"
"61","2003","4","0.0466634014279918"
"61","2003","5","0.0434952638064378"
"61","2003","6","0.0412772654192319"
"61","2003","7","0.0446058987616566"
"61","2003","8","0.0621091499046169"
"61","2003","9","0.0456911776691949"
"61","2003","10","0.0400322300193298"
"61","2003","11","0.0335348960456564"
"61","2003","12","0.0381681147516874"
"61","2003","13","0.038130934270605"
"61","2003","14","0.0356001793678246"
"61","2003","15","0.0329610945503298"
"61","2003","16","0.0326038488580166"
"61","2003","17","0.0288542458954403"
"61","2003","18","0.028019323454833"
"61","2003","19","0.0265262838303351"
"61","2003","20","0.0238825234477433"
"61","2003","21","0.0221254513193816"
"61","2003","22","0.0197718119871315"
"61","2003","23","0.018359289339356"
"61","2003","24","0.0181496852878895"
"61","2003","25","0.0169327914528022"
"61","2003","26","0.0157322048404542"
"61","2003","27","0.0145725806577681"
"61","2003","28","0.0131239765686862"
"61","2003","29","0.0117478103579239"
"61","2003","30","0.0776976862356988"
"61","2004","0","0.0253288453722189"
"61","2004","1","0.0264763576371758"
"61","2004","2","0.0223881989859505"
"61","2004","3","0.0344569514067005"
"61","2004","4","0.0522001069414804"
"61","2004","5","0.048146300834802"
"61","2004","6","0.0442831763432755"
"61","2004","7","0.0420249991450761"
"61","2004","8","0.0448044475025462"
"61","2004","9","0.062385609972612"
"61","2004","10","0.0458945553984086"
"61","2004","11","0.0396634250456558"
"61","2004","12","0.0332259486026214"
"61","2004","13","0.0372949721628496"
"61","2004","14","0.0372586375083012"
"61","2004","15","0.0347857742429145"
"61","2004","16","0.031756687476026"
"61","2004","17","0.0314125031280382"
"61","2004","18","0.0274056370145676"
"61","2004","19","0.0266126499677033"
"61","2004","20","0.0248321148867419"
"61","2004","21","0.0223571949357512"
"61","2004","22","0.020712350949418"
"61","2004","23","0.0182388606637014"
"61","2004","24","0.0169358743639059"
"61","2004","25","0.0167425436226254"
"61","2004","26","0.0153886140105993"
"61","2004","27","0.0142975200112949"
"61","2004","28","0.0132436452734153"
"61","2004","29","0.0117478103579239"
"61","2004","30","0.0776976862356988"
"61","2005","0","0.0374005978110676"
"61","2005","1","0.0260912378296188"
"61","2005","2","0.0272732899515143"
"61","2005","3","0.0230620786591384"
"61","2005","4","0.0354940977697273"
"61","2005","5","0.0530924878877777"
"61","2005","6","0.0483432670948137"
"61","2005","7","0.0444643385866091"
"61","2005","8","0.041650413539162"
"61","2005","9","0.0444050880056179"
"61","2005","10","0.0618295437697878"
"61","2005","11","0.0448886395699523"
"61","2005","12","0.0387940857247761"
"61","2005","13","0.0320656179173262"
"61","2005","14","0.0359925523640812"
"61","2005","15","0.0359574827811357"
"61","2005","16","0.0331186054925443"
"61","2005","17","0.0302346922880498"
"61","2005","18","0.0294985120071807"
"61","2005","19","0.0257357720023353"
"61","2005","20","0.0246450401473288"
"61","2005","21","0.0229961430490544"
"61","2005","22","0.0207041994203493"
"61","2005","23","0.0189116225628274"
"61","2005","24","0.0166531654096475"
"61","2005","25","0.0154634769833804"
"61","2005","26","0.0150692585963373"
"61","2005","27","0.01385061894678"
"61","2005","28","0.012868577238456"
"61","2005","29","0.0117478103579239"
"61","2005","30","0.0776976862356988"
"61","2006","0","0.0363856455035553"
