"Index","Year","GeoID_WFRC","County_FIPS","GeoID_text","roadType","dummy","veh_11","veh_21","veh_31","veh_32","veh_41","veh_42","veh_43","veh_51","veh_52","veh_53","veh_54","veh_61","veh_62","Total"
" EM_2042","2042","0","15","EM","4","2042","0.00188","0.19451","0.45841","0.03545","0.00832","0.00281","0.00467","0.00152","0.09629","0.00609","0.00722","0.07252","0.11031","1"
" EM_2042","2042","0","15","EM","5","2042","0.00199","0.20592","0.48529","0.03753","0.00723","0.00244","0.00406","0.00132","0.08371","0.0053","0.00628","0.06304","0.09589","1"
" EM_2042","2042","0","15","EM","55","2042","0.00269","0.2784","0.65609","0.05074","0.00032","0.00011","0.00018","0.00006","0.00376","0.00024","0.00028","0.00283","0.0043","1"
" EM_2043","2043","0","15","EM","4","2043","0.00188","0.19268","0.45977","0.03556","0.00834","0.00281","0.00468","0.00154","0.09723","0.00616","0.00732","0.07232","0.10971","1"
" EM_2043","2043","0","15","EM","5","2043","0.00199","0.204","0.48677","0.03765","0.00725","0.00244","0.00407","0.00134","0.08453","0.00535","0.00636","0.06287","0.09538","1"
" EM_2043","2043","0","15","EM","55","2043","0.00269","0.27592","0.65837","0.05092","0.00033","0.00011","0.00018","0.00006","0.00379","0.00024","0.00029","0.00282","0.00428","1"
" EM_2044","2044","0","15","EM","4","2044","0.00188","0.19098","0.46122","0.03568","0.00836","0.00281","0.00468","0.00155","0.09813","0.00622","0.00741","0.07206","0.10902","1"
" EM_2044","2044","0","15","EM","5","2044","0.00199","0.20221","0.48832","0.03777","0.00727","0.00244","0.00407","0.00135","0.08531","0.0054","0.00644","0.06265","0.09478","1"
" EM_2044","2044","0","15","EM","55","2044","0.00269","0.27352","0.66059","0.0511","0.00033","0.00011","0.00018","0.00006","0.00383","0.00024","0.00029","0.00281","0.00425","1"
" EM_2045","2045","0","15","EM","4","2045","0.00188","0.18936","0.4628","0.03581","0.00837","0.00281","0.00469","0.00156","0.09904","0.00628","0.00748","0.0717","0.10822","1"
" EM_2045","2045","0","15","EM","5","2045","0.00199","0.20047","0.48999","0.03791","0.00728","0.00244","0.00408","0.00136","0.0861","0.00546","0.0065","0.06233","0.09409","1"
" EM_2045","2045","0","15","EM","55","2045","0.00269","0.27118","0.66276","0.05128","0.00033","0.00011","0.00018","0.00006","0.00386","0.00024","0.00029","0.0028","0.00422","1"
" EM_2046","2046","0","15","EM","4","2046","0.00188","0.18797","0.46419","0.03593","0.00839","0.00281","0.00469","0.00158","0.09999","0.00634","0.00756","0.07134","0.10733","1"
" EM_2046","2046","0","15","EM","5","2046","0.00199","0.19902","0.49144","0.03804","0.00729","0.00244","0.00408","0.00137","0.08693","0.00551","0.00657","0.06202","0.0933","1"
" EM_2046","2046","0","15","EM","55","2046","0.00269","0.26915","0.66462","0.05145","0.00033","0.00011","0.00018","0.00006","0.0039","0.00025","0.00029","0.00278","0.00419","1"
" EM_2047","2047","0","15","EM","4","2047","0.00188","0.18659","0.46565","0.03608","0.0084","0.0028","0.0047","0.00159","0.10094","0.0064","0.00763","0.0709","0.10644","1"
" EM_2047","2047","0","15","EM","5","2047","0.00199","0.19756","0.49296","0.03819","0.0073","0.00244","0.00408","0.00138","0.08775","0.00556","0.00663","0.06164","0.09252","1"
" EM_2047","2047","0","15","EM","55","2047","0.0027","0.26707","0.6665","0.05164","0.00033","0.00011","0.00018","0.00006","0.00394","0.00025","0.0003","0.00277","0.00415","1"
" EM_2048","2048","0","15","EM","4","2048","0.00189","0.18536","0.46725","0.03625","0.0084","0.0028","0.0047","0.0016","0.10177","0.00645","0.00771","0.07025","0.10557","1"
" EM_2048","2048","0","15","EM","5","2048","0.002","0.19621","0.49461","0.03837","0.0073","0.00243","0.00408","0.00139","0.08846","0.00561","0.00671","0.06106","0.09177","1"
" EM_2048","2048","0","15","EM","55","2048","0.0027","0.26511","0.6683","0.05184","0.00033","0.00011","0.00018","0.00006","0.00397","0.00025","0.0003","0.00274","0.00411","1"
" EM_2049","2049","0","15","EM","4","2049","0.00189","0.18409","0.46869","0.03649","0.0084","0.0028","0.0047","0.00162","0.10266","0.00651","0.00778","0.06928","0.10509","1"
" EM_2049","2049","0","15","EM","5","2049","0.002","0.19487","0.49609","0.03862","0.0073","0.00243","0.00408","0.00141","0.08923","0.00566","0.00676","0.06021","0.09134","1"
" EM_2049","2049","0","15","EM","55","2049","0.0027","0.26317","0.66996","0.05215","0.00033","0.00011","0.00018","0.00006","0.004","0.00025","0.0003","0.0027","0.00409","1"
" EM_2050","2050","0","15","EM","4","2050","0.00189","0.18274","0.46993","0.03657","0.00842","0.0028","0.00471","0.00163","0.10372","0.00658","0.00785","0.06851","0.10465","1"
" EM_2050","2050","0","15","EM","5","2050","0.002","0.19345","0.49741","0.0387","0.00731","0.00243","0.00409","0.00142","0.09015","0.00572","0.00682","0.05954","0.09096","1"
" EM_2050","2050","0","15","EM","55","2050","0.0027","0.26123","0.67176","0.05227","0.00033","0.00011","0.00018","0.00006","0.00404","0.00026","0.00031","0.00267","0.00408","1"
" EM_2051","2051","0","15","EM","4","2051","0.00189","0.18138","0.47118","0.03665","0.00843","0.0028","0.00471","0.00164","0.1048","0.00664","0.00792","0.06768","0.10428","1"
" EM_2051","2051","0","15","EM","5","2051","0.002","0.19199","0.49873","0.03879","0.00733","0.00243","0.0041","0.00143","0.09109","0.00577","0.00688","0.05883","0.09063","1"
" EM_2051","2051","0","15","EM","55","2051","0.0027","0.2593","0.67358","0.05239","0.00033","0.00011","0.00018","0.00006","0.00408","0.00026","0.00031","0.00264","0.00406","1"
" EM_2052","2052","0","15","EM","4","2052","0.00189","0.18006","0.47235","0.03673","0.00845","0.00281","0.00472","0.00166","0.10586","0.00671","0.00801","0.06724","0.10351","1"
" EM_2052","2052","0","15","EM","5","2052","0.002","0.1906","0.49998","0.03888","0.00734","0.00244","0.0041","0.00144","0.09201","0.00583","0.00696","0.05845","0.08997","1"
" EM_2052","2052","0","15","EM","55","2052","0.0027","0.25746","0.67531","0.05251","0.00033","0.00011","0.00018","0.00006","0.00412","0.00026","0.00031","0.00262","0.00403","1"
" EM_2053","2053","0","15","EM","4","2053","0.00189","0.17873","0.47353","0.03681","0.00846","0.00281","0.00473","0.00168","0.10693","0.00678","0.00809","0.0668","0.10276","1"
" EM_2053","2053","0","15","EM","5","2053","0.002","0.18921","0.50124","0.03896","0.00735","0.00244","0.00411","0.00146","0.09294","0.00589","0.00703","0.05806","0.08931","1"
" EM_2053","2053","0","15","EM","55","2053","0.0027","0.25556","0.67707","0.05263","0.00033","0.00011","0.00018","0.00007","0.00417","0.00026","0.00032","0.0026","0.004","1"
" EM_2054","2054","0","15","EM","4","2054","0.00189","0.17737","0.47472","0.03689","0.00847","0.00281","0.00474","0.0017","0.10801","0.00685","0.00818","0.06636","0.10201","1"
" EM_2054","2054","0","15","EM","5","2054","0.002","0.18774","0.50251","0.03905","0.00737","0.00244","0.00412","0.00148","0.09388","0.00595","0.00711","0.05768","0.08867","1"
" EM_2054","2054","0","15","EM","55","2054","0.00271","0.25363","0.67886","0.05275","0.00033","0.00011","0.00018","0.00007","0.00421","0.00027","0.00032","0.00259","0.00397","1"
" EM_2055","2055","0","15","EM","4","2055","0.00189","0.17599","0.47591","0.03697","0.00849","0.00282","0.00475","0.00171","0.1091","0.00691","0.00827","0.06592","0.10127","1"
" EM_2055","2055","0","15","EM","5","2055","0.002","0.18628","0.50378","0.03914","0.00738","0.00245","0.00412","0.00149","0.09483","0.00601","0.00719","0.0573","0.08803","1"
" EM_2055","2055","0","15","EM","55","2055","0.00271","0.2517","0.68066","0.05288","0.00033","0.00011","0.00018","0.00007","0.00425","0.00027","0.00032","0.00257","0.00395","1"
" EM_2056","2056","0","15","EM","4","2056","0.00189","0.17461","0.4771","0.03706","0.0085","0.00282","0.00475","0.00173","0.1102","0.00698","0.00835","0.06547","0.10054","1"
" EM_2056","2056","0","15","EM","5","2056","0.002","0.18482","0.50505","0.03923","0.00739","0.00245","0.00413","0.00151","0.09579","0.00607","0.00726","0.05691","0.08739","1"
" EM_2056","2056","0","15","EM","55","2056","0.00271","0.24974","0.68247","0.05301","0.00033","0.00011","0.00019","0.00007","0.0043","0.00027","0.00033","0.00255","0.00392","1"
" EM_2057","2057","0","15","EM","4","2057","0.00189","0.17323","0.47827","0.03714","0.00851","0.00282","0.00476","0.00175","0.11131","0.00705","0.00844","0.06502","0.09981","1"
" EM_2057","2057","0","15","EM","5","2057","0.002","0.18336","0.5063","0.03932","0.0074","0.00245","0.00414","0.00152","0.09676","0.00613","0.00734","0.05652","0.08676","1"
" EM_2057","2057","0","15","EM","55","2057","0.00271","0.24781","0.68428","0.05314","0.00033","0.00011","0.00019","0.00007","0.00434","0.00027","0.00033","0.00253","0.00389","1"
" EM_2058","2058","0","15","EM","4","2058","0.00189","0.17181","0.47942","0.03723","0.00853","0.00283","0.00477","0.00177","0.11243","0.00712","0.00853","0.06458","0.09909","1"
" EM_2058","2058","0","15","EM","5","2058","0.00201","0.1819","0.50753","0.03941","0.00741","0.00246","0.00414","0.00154","0.09773","0.00619","0.00741","0.05614","0.08613","1"
" EM_2058","2058","0","15","EM","55","2058","0.00271","0.24588","0.68607","0.05327","0.00033","0.00011","0.00019","0.00007","0.00438","0.00028","0.00033","0.00252","0.00386","1"
" EM_2059","2059","0","15","EM","4","2059","0.00189","0.17045","0.48056","0.03731","0.00854","0.00283","0.00477","0.00179","0.11356","0.00719","0.00861","0.06413","0.09837","1"
" EM_2059","2059","0","15","EM","5","2059","0.00201","0.18044","0.50875","0.0395","0.00742","0.00246","0.00415","0.00155","0.09872","0.00625","0.00749","0.05575","0.08551","1"
" EM_2059","2059","0","15","EM","55","2059","0.00271","0.24395","0.68785","0.0534","0.00033","0.00011","0.00019","0.00007","0.00443","0.00028","0.00034","0.0025","0.00384","1"
" EM_2060","2060","0","15","EM","4","2060","0.00189","0.16907","0.48168","0.03739","0.00855","0.00283","0.00478","0.00181","0.1147","0.00726","0.0087","0.06369","0.09765","1"
" EM_2060","2060","0","15","EM","5","2060","0.00201","0.17897","0.50996","0.03959","0.00743","0.00246","0.00416","0.00157","0.09971","0.00632","0.00756","0.05537","0.08489","1"
" EM_2060","2060","0","15","EM","55","2060","0.00271","0.24206","0.68962","0.05353","0.00033","0.00011","0.00019","0.00007","0.00447","0.00028","0.00034","0.00248","0.00381","1"
" GF_1990","1990","0","17","GF","4","1990","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" GF_1990","1990","0","17","GF","5","1990","0.00219","0.62177","0.20764","0.01629","0.00373","0.00098","0.00294","0.00146","0.04877","0.00406","0.00479","0.03909","0.04629","1"
" GF_1990","1990","0","17","GF","55","1990","0.00255","0.72414","0.24184","0.01898","0.00031","0.00008","0.00024","0.00012","0.00401","0.00033","0.00039","0.00321","0.0038","1"
" GF_1999","1999","0","17","GF","4","1999","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" GF_1999","1999","0","17","GF","5","1999","0.00204","0.4784","0.34075","0.0267","0.00386","0.00109","0.00265","0.00145","0.04935","0.00331","0.00395","0.03569","0.05076","1"
" GF_1999","1999","0","17","GF","55","1999","0.00237","0.55719","0.39686","0.03109","0.00032","0.00009","0.00022","0.00012","0.00405","0.00027","0.00032","0.00293","0.00417","1"
" GF_2000","2000","0","17","GF","4","2000","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" GF_2000","2000","0","17","GF","5","2000","0.00177","0.46836","0.35038","0.02738","0.00386","0.00109","0.00263","0.00139","0.04947","0.00333","0.0038","0.03569","0.05085","1"
" GF_2000","2000","0","17","GF","55","2000","0.00207","0.54546","0.40808","0.03189","0.00032","0.00009","0.00022","0.00011","0.00407","0.00027","0.00031","0.00293","0.00418","1"
" GF_2001","2001","0","17","GF","4","2001","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" GF_2001","2001","0","17","GF","5","2001","0.00159","0.4608","0.35761","0.02787","0.00328","0.00094","0.00222","0.00133","0.04946","0.00333","0.00372","0.03625","0.0516","1"
" GF_2001","2001","0","17","GF","55","2001","0.00185","0.5367","0.41649","0.03246","0.00027","0.00008","0.00018","0.00011","0.00406","0.00027","0.00031","0.00298","0.00424","1"
" GF_2002","2002","0","17","GF","4","2002","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" GF_2002","2002","0","17","GF","5","2002","0.00156","0.45353","0.36452","0.02827","0.00332","0.00097","0.00223","0.00132","0.05075","0.00342","0.00374","0.03566","0.05071","1"
" GF_2002","2002","0","17","GF","55","2002","0.00182","0.52821","0.42455","0.03292","0.00027","0.00008","0.00018","0.00011","0.00417","0.00028","0.00031","0.00293","0.00417","1"
" GF_2003","2003","0","17","GF","4","2003","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" GF_2003","2003","0","17","GF","5","2003","0.00157","0.44616","0.37143","0.02871","0.00314","0.00095","0.00223","0.0013","0.05144","0.00346","0.00375","0.03545","0.05041","1"
" GF_2003","2003","0","17","GF","55","2003","0.00183","0.51964","0.43259","0.03344","0.00026","0.00008","0.00018","0.00011","0.00423","0.00028","0.00031","0.00291","0.00414","1"
" GF_2004","2004","0","17","GF","4","2004","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" GF_2004","2004","0","17","GF","5","2004","0.002","0.43375","0.38263","0.02951","0.00328","0.00093","0.0022","0.00125","0.05118","0.00344","0.00369","0.03555","0.05059","1"
" GF_2004","2004","0","17","GF","55","2004","0.00233","0.50516","0.44564","0.03437","0.00027","0.00008","0.00018","0.0001","0.00421","0.00028","0.0003","0.00292","0.00416","1"
" GF_2005","2005","0","17","GF","4","2005","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" GF_2005","2005","0","17","GF","5","2005","0.00182","0.42508","0.39085","0.03014","0.00322","0.0009","0.00212","0.00118","0.05056","0.0034","0.00358","0.03587","0.05128","1"
" GF_2005","2005","0","17","GF","55","2005","0.00212","0.49509","0.4552","0.0351","0.00026","0.00007","0.00017","0.0001","0.00416","0.00028","0.00029","0.00295","0.00421","1"
" GF_2006","2006","0","17","GF","4","2006","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" GF_2006","2006","0","17","GF","5","2006","0.00252","0.41498","0.39948","0.0309","0.00329","0.0009","0.0021","0.00121","0.05385","0.00362","0.00374","0.03413","0.04928","1"
" GF_2006","2006","0","17","GF","55","2006","0.00293","0.48332","0.46526","0.03599","0.00027","0.00007","0.00017","0.0001","0.00443","0.0003","0.00031","0.0028","0.00405","1"
" GF_2007","2007","0","17","GF","4","2007","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" GF_2007","2007","0","17","GF","5","2007","0.0028","0.4108","0.40307","0.03122","0.00322","0.00105","0.00216","0.00113","0.05189","0.00348","0.00357","0.03471","0.0509","1"
" GF_2007","2007","0","17","GF","55","2007","0.00326","0.47845","0.46944","0.03636","0.00026","0.00009","0.00018","0.00009","0.00426","0.00029","0.00029","0.00285","0.00418","1"
" GF_2008","2008","0","17","GF","4","2008","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" GF_2008","2008","0","17","GF","5","2008","0.00279","0.41262","0.40127","0.0312","0.0032","0.00106","0.00216","0.00112","0.05378","0.00361","0.00365","0.03367","0.04987","1"
" GF_2008","2008","0","17","GF","55","2008","0.00324","0.48057","0.46734","0.03634","0.00026","0.00009","0.00018","0.00009","0.00442","0.0003","0.0003","0.00277","0.0041","1"
" GF_2009","2009","0","17","GF","4","2009","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" GF_2009","2009","0","17","GF","5","2009","0.00278","0.4101","0.40358","0.03142","0.00347","0.0011","0.00211","0.00111","0.05483","0.00366","0.00375","0.03285","0.04924","1"
" GF_2009","2009","0","17","GF","55","2009","0.00324","0.47762","0.47003","0.0366","0.00029","0.00009","0.00017","0.00009","0.00451","0.0003","0.00031","0.0027","0.00405","1"
" GF_2010","2010","0","17","GF","4","2010","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" GF_2010","2010","0","17","GF","5","2010","0.00246","0.40533","0.40829","0.03181","0.00327","0.0011","0.00209","0.001","0.05105","0.00339","0.00352","0.03454","0.05215","1"
" GF_2010","2010","0","17","GF","55","2010","0.00286","0.47206","0.47552","0.03705","0.00027","0.00009","0.00017","0.00008","0.0042","0.00028","0.00029","0.00284","0.00429","1"
" GF_2011","2011","0","17","GF","4","2011","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" GF_2011","2011","0","17","GF","5","2011","0.00244","0.38187","0.42999","0.03358","0.00353","0.00116","0.00223","0.00095","0.05117","0.00339","0.00346","0.03457","0.05166","1"
" GF_2011","2011","0","17","GF","55","2011","0.00284","0.44476","0.50079","0.03911","0.00029","0.0001","0.00018","0.00008","0.0042","0.00028","0.00028","0.00284","0.00425","1"
" GF_2012","2012","0","17","GF","4","2012","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" GF_2012","2012","0","17","GF","5","2012","0.00277","0.33817","0.4701","0.03686","0.00375","0.00125","0.00231","0.00091","0.05158","0.0034","0.00348","0.0348","0.05062","1"
" GF_2012","2012","0","17","GF","55","2012","0.00322","0.39385","0.5475","0.04293","0.00031","0.0001","0.00019","0.00007","0.00424","0.00028","0.00029","0.00286","0.00416","1"
" GF_2013","2013","0","17","GF","4","2013","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" GF_2013","2013","0","17","GF","5","2013","0.00262","0.34356","0.46507","0.03663","0.00374","0.00128","0.00233","0.00085","0.05096","0.00335","0.00341","0.03591","0.05029","1"
" GF_2013","2013","0","17","GF","55","2013","0.00306","0.40013","0.54165","0.04266","0.00031","0.0001","0.00019","0.00007","0.00419","0.00028","0.00028","0.00295","0.00413","1"
" GF_2014","2014","0","17","GF","4","2014","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" GF_2014","2014","0","17","GF","5","2014","0.00254","0.33893","0.46929","0.03711","0.00378","0.00137","0.00246","0.00081","0.05135","0.00337","0.00343","0.03655","0.04901","1"
" GF_2014","2014","0","17","GF","55","2014","0.00296","0.39475","0.54657","0.04322","0.00031","0.00011","0.0002","0.00007","0.00422","0.00028","0.00028","0.003","0.00403","1"
" GF_2015","2015","0","17","GF","4","2015","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" GF_2015","2015","0","17","GF","5","2015","0.00243","0.33222","0.47546","0.03778","0.00384","0.00141","0.00242","0.00075","0.05135","0.00337","0.00334","0.03751","0.04812","1"
" GF_2015","2015","0","17","GF","55","2015","0.00283","0.38691","0.55376","0.044","0.00032","0.00012","0.0002","0.00006","0.00422","0.00028","0.00027","0.00308","0.00395","1"
