"yearID","countyID","sourceTypeID","activitytypeID","activitytype","activity"
"2034","49055","61","6","population","57"
"2034","49055","54","6","population","39"
"2034","49055","53","6","population","12"
"2034","49055","52","6","population","283"
"2034","49055","51","6","population","2"
"2034","49055","43","6","population","14"
"2034","49055","42","6","population","3"
"2034","49055","41","6","population","9"
"2034","49055","32","6","population","296"
"2034","49055","31","6","population","3816"
"2034","49055","21","6","population","1225"
"2034","49055","11","6","population","216"
"2033","49055","62","6","population","27"
"2033","49055","61","6","population","56"
"2033","49055","54","6","population","39"
"2033","49055","53","6","population","12"
"2033","49055","52","6","population","278"
"2033","49055","51","6","population","2"
"2033","49055","43","6","population","14"
"2033","49055","42","6","population","2"
"2033","49055","41","6","population","9"
"2033","49055","32","6","population","292"
"2033","49055","31","6","population","3761"
"2033","49055","21","6","population","1254"
"2033","49055","11","6","population","215"
"2032","49055","62","6","population","27"
"2032","49055","61","6","population","56"
"2032","49055","54","6","population","38"
"2032","49055","53","6","population","12"
"2032","49055","52","6","population","273"
"2032","49055","51","6","population","2"
"2032","49055","43","6","population","14"
"2032","49055","42","6","population","2"
"2032","49055","41","6","population","8"
"2032","49055","32","6","population","287"
"2032","49055","31","6","population","3702"
"2032","49055","21","6","population","1285"
"2032","49055","11","6","population","215"
"2031","49055","62","6","population","27"
"2031","49055","61","6","population","56"
"2031","49055","54","6","population","37"
"2031","49055","53","6","population","12"
"2031","49055","52","6","population","267"
"2031","49055","51","6","population","2"
"2031","49055","43","6","population","14"
"2031","49055","42","6","population","2"
"2031","49055","41","6","population","8"
"2031","49055","32","6","population","282"
"2031","49055","31","6","population","3639"
"2031","49055","21","6","population","1317"
"2031","49055","11","6","population","214"
"2030","49055","62","6","population","27"
"2030","49055","61","6","population","55"
"2030","49055","54","6","population","36"
"2030","49055","53","6","population","11"
"2030","49055","52","6","population","261"
"2030","49055","51","6","population","2"
"2030","49055","43","6","population","13"
"2030","49055","42","6","population","2"
"2030","49055","41","6","population","8"
"2030","49055","32","6","population","277"
"2030","49055","31","6","population","3573"
"2030","49055","21","6","population","1350"
"2030","49055","11","6","population","214"
"2029","49055","62","6","population","27"
"2029","49055","61","6","population","54"
"2029","49055","54","6","population","35"
"2029","49055","53","6","population","11"
